datetime_clean,demanda_ree_kwh,generacion_total_ree_kwh,renovables_ree_kwh,solar_esios_kwh,eolica_esios_kwh,consumo_casa_datadis_kwh,pvgis_meteo_var_0,pvgis_meteo_var_1,tmed,prec,tmin,tmax,sol,hrMedia,pvgis_prod_media_diaria_kwh,pvgis_prod_media_mensual_kwh
2020-12-18 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-18 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-18 08:10:00,,,,,,,,104.01,,,,,,,1.78,55.16
2020-12-18 09:10:00,,,,,,,,255.01,,,,,,,1.78,55.16
2020-12-18 10:10:00,,,,,,,,378.01,,,,,,,1.78,55.16
2020-12-18 11:10:00,,,,,,,,448.01,,,,,,,1.78,55.16
2020-12-18 12:10:00,,,,,,,,469.01,,,,,,,1.78,55.16
2020-12-18 13:10:00,,,,,,,,432.01,,,,,,,1.78,55.16
2020-12-18 14:10:00,,,,,,,,342.01,,,,,,,1.78,55.16
2020-12-18 15:10:00,,,,,,,,202.01,,,,,,,1.78,55.16
2020-12-18 16:10:00,,,,,,,,45.41,,,,,,,1.78,55.16
2020-12-18 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-18 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-18 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-18 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-18 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-18 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-18 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 08:10:00,,,,,,,,102.01,,,,,,,1.78,55.16
2020-12-19 09:10:00,,,,,,,,252.01,,,,,,,1.78,55.16
2020-12-19 10:10:00,,,,,,,,370.01,,,,,,,1.78,55.16
2020-12-19 11:10:00,,,,,,,,450.01,,,,,,,1.78,55.16
2020-12-19 12:10:00,,,,,,,,463.01,,,,,,,1.78,55.16
2020-12-19 13:10:00,,,,,,,,430.01,,,,,,,1.78,55.16
2020-12-19 14:10:00,,,,,,,,335.01,,,,,,,1.78,55.16
2020-12-19 15:10:00,,,,,,,,201.01,,,,,,,1.78,55.16
2020-12-19 16:10:00,,,,,,,,33.52,,,,,,,1.78,55.16
2020-12-19 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-19 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 08:10:00,,,,,,,,92.0,,,,,,,1.78,55.16
2020-12-20 09:10:00,,,,,,,,175.0,,,,,,,1.78,55.16
2020-12-20 10:10:00,,,,,,,,379.01,,,,,,,1.78,55.16
2020-12-20 11:10:00,,,,,,,,453.01,,,,,,,1.78,55.16
2020-12-20 12:10:00,,,,,,,,475.01,,,,,,,1.78,55.16
2020-12-20 13:10:00,,,,,,,,436.01,,,,,,,1.78,55.16
2020-12-20 14:10:00,,,,,,,,335.01,,,,,,,1.78,55.16
2020-12-20 15:10:00,,,,,,,,207.01,,,,,,,1.78,55.16
2020-12-20 16:10:00,,,,,,,,41.36,,,,,,,1.78,55.16
2020-12-20 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-20 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 08:10:00,,,,,,,,99.01,,,,,,,1.78,55.16
2020-12-21 09:10:00,,,,,,,,249.01,,,,,,,1.78,55.16
2020-12-21 10:10:00,,,,,,,,336.01,,,,,,,1.78,55.16
2020-12-21 11:10:00,,,,,,,,329.01,,,,,,,1.78,55.16
2020-12-21 12:10:00,,,,,,,,308.0,,,,,,,1.78,55.16
2020-12-21 13:10:00,,,,,,,,249.0,,,,,,,1.78,55.16
2020-12-21 14:10:00,,,,,,,,328.01,,,,,,,1.78,55.16
2020-12-21 15:10:00,,,,,,,,200.01,,,,,,,1.78,55.16
2020-12-21 16:10:00,,,,,,,,46.42,,,,,,,1.78,55.16
2020-12-21 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-21 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 08:10:00,,,,,,,,99.01,,,,,,,1.78,55.16
2020-12-22 09:10:00,,,,,,,,248.01,,,,,,,1.78,55.16
2020-12-22 10:10:00,,,,,,,,369.01,,,,,,,1.78,55.16
2020-12-22 11:10:00,,,,,,,,441.01,,,,,,,1.78,55.16
2020-12-22 12:10:00,,,,,,,,463.01,,,,,,,1.78,55.16
2020-12-22 13:10:00,,,,,,,,428.01,,,,,,,1.78,55.16
2020-12-22 14:10:00,,,,,,,,338.01,,,,,,,1.78,55.16
2020-12-22 15:10:00,,,,,,,,208.01,,,,,,,1.78,55.16
2020-12-22 16:10:00,,,,,,,,49.69,,,,,,,1.78,55.16
2020-12-22 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-22 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 08:10:00,,,,,,,,99.01,,,,,,,1.78,55.16
2020-12-23 09:10:00,,,,,,,,251.01,,,,,,,1.78,55.16
2020-12-23 10:10:00,,,,,,,,372.01,,,,,,,1.78,55.16
2020-12-23 11:10:00,,,,,,,,447.01,,,,,,,1.78,55.16
2020-12-23 12:10:00,,,,,,,,467.01,,,,,,,1.78,55.16
2020-12-23 13:10:00,,,,,,,,431.01,,,,,,,1.78,55.16
2020-12-23 14:10:00,,,,,,,,341.01,,,,,,,1.78,55.16
2020-12-23 15:10:00,,,,,,,,209.01,,,,,,,1.78,55.16
2020-12-23 16:10:00,,,,,,,,51.39,,,,,,,1.78,55.16
2020-12-23 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-23 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 08:10:00,,,,,,,,101.01,,,,,,,1.78,55.16
2020-12-24 09:10:00,,,,,,,,256.01,,,,,,,1.78,55.16
2020-12-24 10:10:00,,,,,,,,380.01,,,,,,,1.78,55.16
2020-12-24 11:10:00,,,,,,,,454.01,,,,,,,1.78,55.16
2020-12-24 12:10:00,,,,,,,,475.01,,,,,,,1.78,55.16
2020-12-24 13:10:00,,,,,,,,436.01,,,,,,,1.78,55.16
2020-12-24 14:10:00,,,,,,,,345.01,,,,,,,1.78,55.16
2020-12-24 15:10:00,,,,,,,,213.01,,,,,,,1.78,55.16
2020-12-24 16:10:00,,,,,,,,48.38,,,,,,,1.78,55.16
2020-12-24 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-24 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 08:10:00,,,,,,,,52.0,,,,,,,1.78,55.16
2020-12-25 09:10:00,,,,,,,,198.0,,,,,,,1.78,55.16
2020-12-25 10:10:00,,,,,,,,274.0,,,,,,,1.78,55.16
2020-12-25 11:10:00,,,,,,,,409.01,,,,,,,1.78,55.16
2020-12-25 12:10:00,,,,,,,,454.01,,,,,,,1.78,55.16
2020-12-25 13:10:00,,,,,,,,441.01,,,,,,,1.78,55.16
2020-12-25 14:10:00,,,,,,,,293.01,,,,,,,1.78,55.16
2020-12-25 15:10:00,,,,,,,,201.01,,,,,,,1.78,55.16
2020-12-25 16:10:00,,,,,,,,57.52,,,,,,,1.78,55.16
2020-12-25 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-25 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 08:10:00,,,,,,,,110.01,,,,,,,1.78,55.16
2020-12-26 09:10:00,,,,,,,,275.01,,,,,,,1.78,55.16
2020-12-26 10:10:00,,,,,,,,402.01,,,,,,,1.78,55.16
2020-12-26 11:10:00,,,,,,,,483.02,,,,,,,1.78,55.16
2020-12-26 12:10:00,,,,,,,,506.02,,,,,,,1.78,55.16
2020-12-26 13:10:00,,,,,,,,468.01,,,,,,,1.78,55.16
2020-12-26 14:10:00,,,,,,,,374.01,,,,,,,1.78,55.16
2020-12-26 15:10:00,,,,,,,,235.01,,,,,,,1.78,55.16
2020-12-26 16:10:00,,,,,,,,64.94,,,,,,,1.78,55.16
2020-12-26 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-26 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 08:10:00,,,,,,,,104.01,,,,,,,1.78,55.16
2020-12-27 09:10:00,,,,,,,,265.01,,,,,,,1.78,55.16
2020-12-27 10:10:00,,,,,,,,385.01,,,,,,,1.78,55.16
2020-12-27 11:10:00,,,,,,,,474.01,,,,,,,1.78,55.16
2020-12-27 12:10:00,,,,,,,,499.02,,,,,,,1.78,55.16
2020-12-27 13:10:00,,,,,,,,460.01,,,,,,,1.78,55.16
2020-12-27 14:10:00,,,,,,,,367.01,,,,,,,1.78,55.16
2020-12-27 15:10:00,,,,,,,,215.01,,,,,,,1.78,55.16
2020-12-27 16:10:00,,,,,,,,63.79,,,,,,,1.78,55.16
2020-12-27 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-27 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 08:10:00,,,,,,,,64.0,,,,,,,1.78,55.16
2020-12-28 09:10:00,,,,,,,,79.0,,,,,,,1.78,55.16
2020-12-28 10:10:00,,,,,,,,50.0,,,,,,,1.78,55.16
2020-12-28 11:10:00,,,,,,,,87.0,,,,,,,1.78,55.16
2020-12-28 12:10:00,,,,,,,,325.0,,,,,,,1.78,55.16
2020-12-28 13:10:00,,,,,,,,199.0,,,,,,,1.78,55.16
2020-12-28 14:10:00,,,,,,,,363.01,,,,,,,1.78,55.16
2020-12-28 15:10:00,,,,,,,,231.01,,,,,,,1.78,55.16
2020-12-28 16:10:00,,,,,,,,63.75,,,,,,,1.78,55.16
2020-12-28 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-28 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 08:10:00,,,,,,,,103.01,,,,,,,1.78,55.16
2020-12-29 09:10:00,,,,,,,,260.01,,,,,,,1.78,55.16
2020-12-29 10:10:00,,,,,,,,387.01,,,,,,,1.78,55.16
2020-12-29 11:10:00,,,,,,,,465.01,,,,,,,1.78,55.16
2020-12-29 12:10:00,,,,,,,,491.01,,,,,,,1.78,55.16
2020-12-29 13:10:00,,,,,,,,450.01,,,,,,,1.78,55.16
2020-12-29 14:10:00,,,,,,,,359.01,,,,,,,1.78,55.16
2020-12-29 15:10:00,,,,,,,,231.01,,,,,,,1.78,55.16
2020-12-29 16:10:00,,,,,,,,66.21,,,,,,,1.78,55.16
2020-12-29 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-29 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 08:10:00,,,,,,,,103.01,,,,,,,1.78,55.16
2020-12-30 09:10:00,,,,,,,,263.01,,,,,,,1.78,55.16
2020-12-30 10:10:00,,,,,,,,394.01,,,,,,,1.78,55.16
2020-12-30 11:10:00,,,,,,,,471.01,,,,,,,1.78,55.16
2020-12-30 12:10:00,,,,,,,,489.01,,,,,,,1.78,55.16
2020-12-30 13:10:00,,,,,,,,465.01,,,,,,,1.78,55.16
2020-12-30 14:10:00,,,,,,,,373.01,,,,,,,1.78,55.16
2020-12-30 15:10:00,,,,,,,,238.01,,,,,,,1.78,55.16
2020-12-30 16:10:00,,,,,,,,77.01,,,,,,,1.78,55.16
2020-12-30 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-30 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 00:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 01:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 02:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 03:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 04:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 05:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 06:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 07:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 08:10:00,,,,,,,,104.01,,,,,,,1.78,55.16
2020-12-31 09:10:00,,,,,,,,260.01,,,,,,,1.78,55.16
2020-12-31 10:10:00,,,,,,,,392.01,,,,,,,1.78,55.16
2020-12-31 11:10:00,,,,,,,,469.01,,,,,,,1.78,55.16
2020-12-31 12:10:00,,,,,,,,491.01,,,,,,,1.78,55.16
2020-12-31 13:10:00,,,,,,,,464.01,,,,,,,1.78,55.16
2020-12-31 14:10:00,,,,,,,,371.01,,,,,,,1.78,55.16
2020-12-31 15:10:00,,,,,,,,239.01,,,,,,,1.78,55.16
2020-12-31 16:10:00,,,,,,,,78.01,,,,,,,1.78,55.16
2020-12-31 17:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 18:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 19:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 20:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 21:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 22:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2020-12-31 23:10:00,,,,,,,,0.0,,,,,,,1.78,55.16
2022-12-31 23:00:00,21489.0,68509.55875,274038.235,6465.0,7054.0,,,0.0,,,,,,,1.78,55.16
2022-12-31 23:05:00,21526.0,68554.86911154514,274219.47644618055,6468.0,6702.0,,,0.0,,,,,,,1.78,55.16
2022-12-31 23:10:00,21545.0,68600.17947309028,274400.7178923611,6470.0,6295.0,,,0.0,,,,,,,1.78,55.16
2022-12-31 23:15:00,21535.0,68645.48983463542,274581.95933854167,6467.0,6230.0,,,,,,,,,,1.78,55.16
2022-12-31 23:20:00,21513.0,,,6465.0,6129.0,,,,,,,,,,1.78,55.16
2022-12-31 23:25:00,21466.0,,,6467.0,6124.0,,,,,,,,,,1.78,55.16
2022-12-31 23:30:00,21434.0,,,6464.0,5977.0,,,,,,,,,,1.78,55.16
2022-12-31 23:35:00,21419.0,,,6466.0,5960.0,,,,,,,,,,1.78,55.16
2022-12-31 23:40:00,21358.0,,,6466.0,5875.0,,,,,,,,,,1.78,55.16
2022-12-31 23:45:00,21285.0,,,6466.0,5899.0,,,,,,,,,,1.78,55.16
2022-12-31 23:50:00,21281.0,,,6465.0,5618.0,,,,,,,,,,1.78,55.16
2022-12-31 23:55:00,21185.0,,,6466.0,5548.0,,,,,,,,,,1.78,55.16
2023-01-01 00:00:00,21102.0,,,6469.0,5511.0,,,,,,,,,59.0,2.0,62.12
2023-01-01 00:05:00,20966.0,,,6466.0,5471.0,,,,,,,,,59.0,2.0,62.12
2023-01-01 00:10:00,20934.0,,,6465.0,5464.0,,,,,,,,,59.0,2.0,62.12
2023-01-01 00:15:00,20850.0,,,6467.0,5586.0,,,,,,,,,59.0,2.0,62.12
2023-01-01 00:20:00,20757.0,,,6469.0,5891.0,,,,,,,,,59.0,2.0,62.12
2023-01-01 00:25:00,20659.0,,,6468.0,6011.0,,,,,,,,,59.0,2.0,62.12
2023-01-01 00:30:00,20566.0,,,6468.0,6074.0,,,,,,,,,59.0,2.0,62.12
2023-01-01 00:35:00,20478.0,,,6466.0,6165.0,,,,,,,,,59.0,2.0,62.12
2023-01-01 00:40:00,20457.0,,,6468.0,5900.0,,,,,,,,,59.0,2.0,62.12
2023-01-01 00:45:00,20381.0,,,6467.0,5730.0,,,,,,,,,59.0,2.0,62.12
2023-01-01 00:50:00,20208.0,,,6466.0,5507.0,,,,,,,,,59.0,2.0,62.12
2023-01-01 00:55:00,20167.0,,,6470.0,5451.0,,,,,,,,,59.0,2.0,62.12
2023-01-01 01:00:00,20010.0,,,6468.0,5554.0,,,,,,,,,59.0,2.0,62.12
